12.403 1.8 12.403 0 12.403 1.7 12.403 0 12.403 1.95 12.403 0 12.403 2.15 12.403 0 
12.482 1.8 12.482 0 12.482 1.7 12.482 0.632911 12.482 1.95 12.482 0 12.482 2.15 12.482 0 
12.561 1.8 12.561 0.632911 12.561 1.75 12.561 0 12.561 1.95 12.561 0 12.561 2.15 12.561 0 
12.64 1.85 12.64 0 12.64 1.75 12.64 0 12.64 1.95 12.64 0 12.64 2.15 12.64 0 
12.719 1.85 12.719 0 12.719 1.75 12.719 0.632911 12.719 1.95 12.719 0 12.719 2.15 12.719 0 
12.798 1.85 12.798 0.632911 12.798 1.8 12.798 0 12.798 1.95 12.798 0 12.798 2.15 12.798 0 
12.877 1.9 12.877 0 12.877 1.8 12.877 0.632911 12.877 1.95 12.877 0 12.877 2.15 12.877 0 
12.956 1.9 12.956 0 12.956 1.85 12.956 0 12.956 1.95 12.956 0 12.956 2.15 12.956 0 
13.035 1.9 13.035 0 13.035 1.85 13.035 0 13.035 1.95 13.035 0.632911 13.035 2.15 13.035 0 
13.114 1.9 13.114 0 13.114 1.85 13.114 0.632911 13.114 2 13.114 0 13.114 2.15 13.114 0 
13.193 1.9 13.193 0.632911 13.193 1.9 13.193 0 13.193 2 13.193 0 13.193 2.15 13.193 0 
13.272 1.95 13.272 0 13.272 1.9 13.272 0 13.272 2 13.272 0 13.272 2.15 13.272 0 
13.351 1.95 13.351 0 13.351 1.9 13.351 0 13.351 2 13.351 0 13.351 2.15 13.351 0 
13.43 1.95 13.43 0 13.43 1.9 13.43 0 13.43 2 13.43 0 13.43 2.15 13.43 0 
13.509 1.95 13.509 0 13.509 1.9 13.509 0 13.509 2 13.509 0 13.509 2.15 13.509 0 
13.588 1.95 13.588 0.632911 13.588 1.9 13.588 0 13.588 2 13.588 0.632911 13.588 2.15 13.588 0 
13.667 2 13.667 0 13.667 1.9 13.667 0 13.667 2.05 13.667 0 13.667 2.15 13.667 0 
13.746 2 13.746 0 13.746 1.9 13.746 0 13.746 2.05 13.746 0 13.746 2.15 13.746 0 
13.825 2 13.825 0 13.825 1.9 13.825 0 13.825 2.05 13.825 0 13.825 2.15 13.825 0 
13.904 2 13.904 0.632911 13.904 1.9 13.904 0 13.904 2.05 13.904 0 13.904 2.15 13.904 0 
13.983 2.05 13.983 0 13.983 1.9 13.983 0.632911 13.983 2.05 13.983 0 13.983 2.15 13.983 0 
14.062 2.05 14.062 0 14.062 1.95 14.062 0 14.062 2.05 14.062 0.632911 14.062 2.15 14.062 0 
14.141 2.05 14.141 0 14.141 1.95 14.141 0 14.141 2.1 14.141 0 14.141 2.15 14.141 0 
14.22 2.05 14.22 0 14.22 1.95 14.22 0 14.22 2.1 14.22 0 14.22 2.15 14.22 0 
14.299 2.05 14.299 0.632911 14.299 1.95 14.299 0 14.299 2.1 14.299 0 14.299 2.15 14.299 0 
14.378 2.1 14.378 0 14.378 1.95 14.378 0 14.378 2.1 14.378 0 14.378 2.15 14.378 0 
14.457 2.1 14.457 0 14.457 1.95 14.457 0 14.457 2.1 14.457 0 14.457 2.15 14.457 0 
14.536 2.1 14.536 0 14.536 1.95 14.536 0 14.536 2.1 14.536 0.632911 14.536 2.15 14.536 0 
14.615 2.1 14.615 0 14.615 1.95 14.615 0 14.615 2.15 14.615 0 14.615 2.15 14.615 0 
14.694 2.1 14.694 0 14.694 1.95 14.694 0 14.694 2.15 14.694 0 14.694 2.15 14.694 0 
14.773 2.1 14.773 0 14.773 1.95 14.773 0 14.773 2.15 14.773 0.632911 14.773 2.15 14.773 0 
14.852 2.1 14.852 0 14.852 1.95 14.852 0.632911 14.852 2.2 14.852 0 14.852 2.15 14.852 0 
14.931 2.1 14.931 0 14.931 2 14.931 0 14.931 2.2 14.931 0 14.931 2.15 14.931 0 
15.01 2.1 15.01 0 15.01 2 15.01 0 15.01 2.2 15.01 0.632911 15.01 2.15 15.01 0 
15.089 2.1 15.089 0.632911 15.089 2 15.089 0 15.089 2.25 15.089 0 15.089 2.15 15.089 0 
15.168 2.15 15.168 0 15.168 2 15.168 0 15.168 2.25 15.168 0 15.168 2.15 15.168 -0.632911 
15.247 2.15 15.247 0 15.247 2 15.247 0 15.247 2.25 15.247 0 15.247 2.1 15.247 0 
15.326 2.15 15.326 0 15.326 2 15.326 0 15.326 2.25 15.326 0 15.326 2.1 15.326 0 
15.405 2.15 15.405 0 15.405 2 15.405 0 15.405 2.25 15.405 0.632911 15.405 2.1 15.405 0 
15.484 2.15 15.484 0 15.484 2 15.484 0 15.484 2.3 15.484 0 15.484 2.1 15.484 0 
15.563 2.15 15.563 0 15.563 2 15.563 0 15.563 2.3 15.563 0 15.563 2.1 15.563 0 
15.642 2.15 15.642 0 15.642 2 15.642 0 15.642 2.3 15.642 0 15.642 2.1 15.642 0 
15.721 2.15 15.721 0 15.721 2 15.721 -0.632911 15.721 2.3 15.721 0 15.721 2.1 15.721 0 
15.8 2.15 15.8 0.632911 15.8 1.95 15.8 0 15.8 2.3 15.8 0 15.8 2.1 15.8 0 
15.879 2.2 15.879 0 15.879 1.95 15.879 0 15.879 2.3 15.879 0 15.879 2.1 15.879 0 
15.958 2.2 15.958 0 15.958 1.95 15.958 0 15.958 2.3 15.958 0 15.958 2.1 15.958 0 
16.037 2.2 16.037 0 16.037 1.95 16.037 0 16.037 2.3 16.037 0 16.037 2.1 16.037 0 
16.116 2.2 16.116 0 16.116 1.95 16.116 0 16.116 2.3 16.116 0 16.116 2.1 16.116 0 
16.195 2.2 16.195 0 16.195 1.95 16.195 0 16.195 2.3 16.195 0 16.195 2.1 16.195 0 
16.274 2.2 16.274 0 16.274 1.95 16.274 0 16.274 2.3 16.274 0 16.274 2.1 16.274 0 
16.3531 2.2 16.3531 0 16.3531 1.95 16.3531 0 16.3531 2.3 16.3531 0 16.3531 2.1 16.3531 0 
16.4321 2.2 16.4321 0 16.4321 1.95 16.4321 0 16.4321 2.3 16.4321 0 16.4321 2.1 16.4321 0 
16.5111 2.2 16.5111 0 16.5111 1.95 16.5111 0.632911 16.5111 2.3 16.5111 0 16.5111 2.1 16.5111 0 
16.5901 2.2 16.5901 0 16.5901 2 16.5901 0 16.5901 2.3 16.5901 0 16.5901 2.1 16.5901 0 
16.6691 2.2 16.6691 0 16.6691 2 16.6691 0 16.6691 2.3 16.6691 0 16.6691 2.1 16.6691 0 
16.7481 2.2 16.7481 0 16.7481 2 16.7481 0 16.7481 2.3 16.7481 0 16.7481 2.1 16.7481 0 
16.8271 2.2 16.8271 0.632911 16.8271 2 16.8271 0 16.8271 2.3 16.8271 0 16.8271 2.1 16.8271 0.632911 
16.9061 2.25 16.9061 0 16.9061 2 16.9061 0 16.9061 2.3 16.9061 0 16.9061 2.15 16.9061 0 
16.9851 2.25 16.9851 0 16.9851 2 16.9851 0 16.9851 2.3 16.9851 0 16.9851 2.15 16.9851 0 
17.0641 2.25 17.0641 0 17.0641 2 17.0641 0.632911 17.0641 2.3 17.0641 0 17.0641 2.15 17.0641 0 
17.1431 2.25 17.1431 0 17.1431 2.05 17.1431 0 17.1431 2.3 17.1431 -0.632911 17.1431 2.15 17.1431 0 
17.2221 2.25 17.2221 0 17.2221 2.05 17.2221 0 17.2221 2.25 17.2221 0 17.2221 2.15 17.2221 0.632911 
17.3011 2.25 17.3011 0 17.3011 2.05 17.3011 0 17.3011 2.25 17.3011 0 17.3011 2.2 17.3011 0 
17.3801 2.25 17.3801 0 17.3801 2.05 17.3801 0 17.3801 2.25 17.3801 0 17.3801 2.2 17.3801 0 
17.4591 2.25 17.4591 0 17.4591 2.05 17.4591 0 17.4591 2.25 17.4591 0 17.4591 2.2 17.4591 0.632911 
17.5381 2.25 17.5381 0 17.5381 2.05 17.5381 0.632911 17.5381 2.25 17.5381 0 17.5381 2.25 17.5381 0 
17.6171 2.25 17.6171 0 17.6171 2.1 17.6171 0 17.6171 2.25 17.6171 -0.632911 17.6171 2.25 17.6171 0 
17.6961 2.25 17.6961 0 17.6961 2.1 17.6961 0 17.6961 2.2 17.6961 0 17.6961 2.25 17.6961 0 
17.7751 2.25 17.7751 0 17.7751 2.1 17.7751 0 17.7751 2.2 17.7751 0 17.7751 2.25 17.7751 0.632911 
17.8541 2.25 17.8541 0 17.8541 2.1 17.8541 0 17.8541 2.2 17.8541 0 17.8541 2.3 17.8541 0 
17.9331 2.25 17.9331 0 17.9331 2.1 17.9331 0 17.9331 2.2 17.9331 0 17.9331 2.3 17.9331 0 
18.0121 2.25 18.0121 0 18.0121 2.1 18.0121 0.632911 18.0121 2.2 18.0121 0 18.0121 2.3 18.0121 0 
18.0911 2.25 18.0911 0 18.0911 2.15 18.0911 0 18.0911 2.2 18.0911 -0.632911 18.0911 2.3 18.0911 0 
18.1701 2.25 18.1701 0 18.1701 2.15 18.1701 0 18.1701 2.15 18.1701 0 18.1701 2.3 18.1701 0.632911 
18.2491 2.25 18.2491 0 18.2491 2.15 18.2491 0 18.2491 2.15 18.2491 0 18.2491 2.35 18.2491 0 
18.3281 2.25 18.3281 0 18.3281 2.15 18.3281 0 18.3281 2.15 18.3281 0 18.3281 2.35 18.3281 0 
18.4071 2.25 18.4071 0 18.4071 2.15 18.4071 0.632911 18.4071 2.15 18.4071 0 18.4071 2.35 18.4071 0 
18.4861 2.25 18.4861 0 18.4861 2.2 18.4861 0 18.4861 2.15 18.4861 0 18.4861 2.35 18.4861 0.632911 
18.5651 2.25 18.5651 0 18.5651 2.2 18.5651 0 18.5651 2.15 18.5651 0 18.5651 2.4 18.5651 0 
18.6441 2.25 18.6441 0 18.6441 2.2 18.6441 0 18.6441 2.15 18.6441 0 18.6441 2.4 18.6441 0 
18.7231 2.25 18.7231 0 18.7231 2.2 18.7231 0.632911 18.7231 2.15 18.7231 0 18.7231 2.4 18.7231 0.632911 
18.8021 2.25 18.8021 0 18.8021 2.25 18.8021 0 18.8021 2.15 18.8021 0 18.8021 2.45 18.8021 0 
18.8811 2.25 18.8811 0 18.8811 2.25 18.8811 0 18.8811 2.15 18.8811 0 18.8811 2.45 18.8811 0.632911 
18.9601 2.25 18.9601 0 18.9601 2.25 18.9601 0 18.9601 2.15 18.9601 0 18.9601 2.5 18.9601 0 
19.0391 2.25 19.0391 0 19.0391 2.25 19.0391 0 19.0391 2.15 19.0391 0 19.0391 2.5 19.0391 0 
19.1181 2.25 19.1181 0 19.1181 2.25 19.1181 0.632911 19.1181 2.15 19.1181 0 19.1181 2.5 19.1181 0 
19.1971 2.25 19.1971 0 19.1971 2.3 19.1971 0 19.1971 2.15 19.1971 0 19.1971 2.5 19.1971 0.632911 
19.2761 2.25 19.2761 0 19.2761 2.3 19.2761 0 19.2761 2.15 19.2761 0 19.2761 2.55 19.2761 0 
19.3551 2.25 19.3551 0 19.3551 2.3 19.3551 0 19.3551 2.15 19.3551 0 19.3551 2.55 19.3551 0 
19.4341 2.25 19.4341 0 19.4341 2.3 19.4341 0 19.4341 2.15 19.4341 0 19.4341 2.55 19.4341 0.632911 
19.5131 2.25 19.5131 0 19.5131 2.3 19.5131 0 19.5131 2.15 19.5131 0 19.5131 2.6 19.5131 0 
19.5921 2.25 19.5921 0 19.5921 2.3 19.5921 0.632911 19.5921 2.15 19.5921 0.632911 19.5921 2.6 19.5921 0 
